500,2247.765000,2247.765000,133.128000,0.000000,28541716
501,174.167100,174.167100,12.011000,0.000000,2075280
502,273.262700,273.262700,13.012500,0.000000,2353432
503,293.281300,293.281300,11.010500,0.000000,2419520
504,4899.455700,4899.455700,259.248700,0.000000,63828008
505,5027.184900,5027.184900,280.269100,0.000000,63828008
506,41.039900,41.039900,3.003100,0.000000,563768
507,3560.830800,3560.830800,239.228800,0.000000,47626728
508,235.225400,235.225400,15.014600,0.000000,2885668
509,1261.209700,1261.209700,71.068400,0.000000,16306320
510,311.298900,311.298900,19.018300,0.000000,3917164
511,397.381500,397.381500,17.016600,0.000000,3917164
512,2277.624900,2277.624900,132.126500,0.000000,28541716
513,181.174100,181.174100,15.014200,0.000000,2075280
514,338.326400,338.326400,17.016800,0.000000,2353432
515,256.244300,256.244300,12.011500,0.000000,2419520
516,4995.194800,4995.194800,286.274900,0.000000,63828008
517,4876.185600,4876.185600,304.292200,0.000000,63828008
518,44.042600,44.042600,6.006300,0.000000,563768
519,3651.921600,3651.921600,235.225700,0.000000,47626728
520,235.225600,235.225600,13.012500,0.000000,2885668
521,1363.307600,1363.307600,71.068400,0.000000,16306320
522,305.293200,305.293200,17.016600,0.000000,3917164
523,392.459400,392.459400,16.015400,0.000000,3917164
524,2351.921000,2351.921000,134.128900,0.000000,28541716
525,168.161800,168.161800,8.007400,0.000000,2075280
526,173.166400,173.166400,10.010600,0.000000,2353432
527,213.205000,213.205000,12.011700,0.000000,2419520
528,5009.476300,5009.476300,282.271000,0.000000,63828008
529,4882.933200,4882.933200,290.278400,0.000000,63828008
530,42.040300,42.040300,3.002900,0.000000,563768
531,3573.788600,3573.788600,241.231400,0.000000,47626728
532,259.248700,259.248700,16.014900,0.000000,2885668
533,1344.289700,1344.289700,72.069600,0.000000,16306320
534,316.303400,316.303400,17.016500,0.000000,3917164
535,451.433300,451.433300,18.017600,0.000000,3917164
536,2228.324400,2228.324400,127.122200,0.000000,28541716
537,146.139700,146.139700,8.007900,0.000000,2075280
538,193.186600,193.186600,27.025600,0.000000,2353432
539,358.344200,358.344200,12.011500,0.000000,2419520
540,4986.562100,4986.562100,295.283300,0.000000,63828008
541,5176.966200,5176.966200,367.352100,0.000000,63828008
542,42.040900,42.040900,3.003100,0.000000,563768
543,3600.099300,3600.099300,233.224200,0.000000,47626728
544,288.594500,288.594500,28.027400,0.000000,2885668
545,1288.235900,1288.235900,73.070100,0.000000,16306320
546,291.279900,291.279900,22.020900,0.000000,3917164
547,323.310700,323.310700,19.017900,0.000000,3917164
548,2220.084500,2220.084500,132.127000,0.000000,28541716
549,155.148600,155.148600,10.009800,0.000000,2075280
550,182.175800,182.175800,13.013500,0.000000,2353432
551,295.284300,295.284300,43.041600,0.000000,2419520
552,5006.291700,5006.291700,297.284700,0.000000,63828008
553,4936.937800,4936.937800,305.293100,0.000000,63828008
554,41.039700,41.039700,2.001900,0.000000,563768
555,3558.228900,3558.228900,242.232400,0.000000,47626728
556,271.261200,271.261200,22.021100,0.000000,2885668
557,1308.255800,1308.255800,79.075900,0.000000,16306320
558,285.273900,285.273900,19.019300,0.000000,3917164
559,298.018400,298.018400,17.016300,0.000000,3917164
560,2246.357600,2246.357600,140.134700,0.000000,28541716
561,152.146000,152.146000,10.009100,0.000000,2075280
562,174.169600,174.169600,11.010800,0.000000,2353432
563,304.292900,304.292900,15.014700,0.000000,2419520
564,4972.298000,4972.298000,288.276600,0.000000,63828008
565,5026.144000,5026.144000,299.287200,0.000000,63828008
566,41.039100,41.039100,2.001900,0.000000,563768
567,3530.221500,3530.221500,219.210500,0.000000,47626728
568,224.215100,224.215100,13.012700,0.000000,2885668
569,1298.263100,1298.263100,68.065300,0.000000,16306320
570,327.314000,327.314000,18.017500,0.000000,3917164
571,332.319100,332.319100,22.021100,0.000000,3917164
572,2238.021700,2238.021700,137.131500,0.000000,28541716
573,170.163800,170.163800,9.009500,0.000000,2075280
574,247.237400,247.237400,14.014000,0.000000,2353432
575,204.196400,204.196400,12.011300,0.000000,2419520
576,5022.800200,5022.800200,286.275200,0.000000,63828008
577,4984.920600,4984.920600,282.270800,0.000000,63828008
578,42.040100,42.040100,2.002200,0.000000,563768
579,3602.706500,3602.706500,243.233600,0.000000,47626728
580,207.199000,207.199000,12.011800,0.000000,2885668
581,1267.215600,1267.215600,75.072000,0.000000,16306320
582,310.297900,310.297900,20.019200,0.000000,3917164
583,318.305900,318.305900,30.028800,0.000000,3917164
584,2242.261300,2242.261300,132.126700,0.000000,28541716
585,174.168600,174.168600,9.008300,0.000000,2075280
586,193.186100,193.186100,23.022400,0.000000,2353432
587,200.191600,200.191600,11.010600,0.000000,2419520
588,5115.744000,5115.744000,311.298400,0.000000,63828008
589,4914.211000,4914.211000,287.275600,0.000000,63828008
590,42.040100,42.040100,2.002000,0.000000,563768
591,3531.185100,3531.185100,229.220100,0.000000,47626728
592,207.199600,207.199600,11.011400,0.000000,2885668
593,1270.219100,1270.219100,73.070100,0.000000,16306320
594,308.296300,308.296300,22.021400,0.000000,3917164
595,300.288900,300.288900,18.017000,0.000000,3917164
596,2269.280500,2269.280500,134.128700,0.000000,28541716
597,156.150800,156.150800,11.010900,0.000000,2075280
598,181.173500,181.173500,11.010300,0.000000,2353432
599,210.201400,210.201400,23.022400,0.000000,2419520
600,5020.823000,5020.823000,280.268800,0.000000,63828008
601,4949.118500,4949.118500,289.277500,0.000000,63828008
602,41.039600,41.039600,2.002400,0.000000,563768
603,3607.269500,3607.269500,260.249600,0.000000,47626728
604,210.202400,210.202400,12.011800,0.000000,2885668
605,1255.204600,1255.204600,74.071500,0.000000,16306320
606,330.316900,330.316900,22.021300,0.000000,3917164
607,318.305700,318.305700,20.019400,0.000000,3917164
608,2251.017800,2251.017800,135.129600,0.000000,28541716
609,149.142500,149.142500,9.008300,0.000000,2075280
610,172.164700,172.164700,11.011300,0.000000,2353432
611,194.203200,194.203200,12.011700,0.000000,2419520
612,5013.114900,5013.114900,301.580100,0.000000,63828008
613,5027.472100,5027.472100,317.304700,0.000000,63828008
614,42.040800,42.040800,3.003400,0.000000,563768
615,3532.836200,3532.836200,226.217000,0.000000,47626728
616,207.199300,207.199300,12.011200,0.000000,2885668
617,1261.209900,1261.209900,78.074600,0.000000,16306320
618,304.290900,304.290900,19.018000,0.000000,3917164
619,335.343500,335.343500,18.017000,0.000000,3917164
620,2266.548500,2266.548500,126.121000,0.000000,28541716
621,148.141800,148.141800,8.006700,0.000000,2075280
622,174.166800,174.166800,11.010800,0.000000,2353432
623,306.294600,306.294600,14.013200,0.000000,2419520
624,5016.223000,5016.223000,278.267000,0.000000,63828008
625,5106.876200,5106.876200,321.308300,0.000000,63828008
626,42.040600,42.040600,3.002900,0.000000,563768
627,3539.246700,3539.246700,213.224000,0.000000,47626728
628,262.252400,262.252400,17.016800,0.000000,2885668
629,1283.231000,1283.231000,74.071800,0.000000,16306320
630,301.290100,301.290100,16.015100,0.000000,3917164
631,299.286600,299.286600,17.016300,0.000000,3917164
632,2245.323100,2245.323100,135.129600,0.000000,28541716
633,158.152500,158.152500,10.010900,0.000000,2075280
634,196.188300,196.188300,11.011000,0.000000,2353432
635,209.209200,209.209200,11.010900,0.000000,2419520
636,5029.329700,5029.329700,301.289000,0.000000,63828008
637,4990.159900,4990.159900,285.273600,0.000000,63828008
638,41.038800,41.038800,2.002200,0.000000,563768
639,3590.802100,3590.802100,226.216700,0.000000,47626728
640,221.212700,221.212700,14.013700,0.000000,2885668
641,1278.230100,1278.230100,73.070100,0.000000,16306320
642,314.301500,314.301500,18.017100,0.000000,3917164
643,333.320300,333.320300,19.018000,0.000000,3917164
644,2240.522600,2240.522600,136.130600,0.000000,28541716
645,154.148900,154.148900,10.009600,0.000000,2075280
646,241.232400,241.232400,21.020200,0.000000,2353432
647,210.202700,210.202700,11.010300,0.000000,2419520
648,5079.554800,5079.554800,298.286100,0.000000,63828008
